ID	chrom	start	end	Gene	isSuper	Oct4	Sox2	Nanog	Klf4	Esrrb	H3K27ac	Med1	H3K4me1	DNase
INT_STITCHED_6461	chr13	64133061	64133377	NM_008291	NO	596.7344	666.444	491.4116	0	0	0	32.5164	24.2688	133.036
INT_STITCHED_6462	chr13	64667045	64667642	NM_001195435	NO	2959.0305	3173.1744	908.3355	112.1763	5963.8509	63.282	159.996	174.9807	678.8487
INT_STITCHED_6463	chr13	65018562	65018982	NM_030047	NO	312.648	324.408	304.29	93.198	0	43.848	25.116	214.872	202.314
INT_STITCHED_6464	chr13	65275113	65275864	NM_146819	NO	1276.5498	1671.9513	5291.1705	308.8863	223.5727	0	127.5198	287.7081	693.9991
INT_STITCHED_6465	chr13	66811831	66812374	NM_026219	NO	941.6706	1075.3572	522.366	602.5128	488.1027	48.6528	343.3932	0	315.4287
INT_STITCHED_6466	chr13	66978947	66979852	NM_026219	NO	1178.0385	1435.4205	988.8935	75.7485	409.1505	103.8035	760.1095	760.743	566.8015
INT_STITCHED_6467	chr13	67612723	67613403	NM_001007575	NO	344.76	346.596	510.408	89.08	0	161.16	250.988	314.228	63.784
INT_STITCHED_6468	chr13	67899566	67900332	NM_198322	NO	813.3388	1648.8916	1108.019	0	0	157.8726	250.2522	0	229.4936
INT_STITCHED_6469	chr13	67945216	67959075	NM_001001185	NO	3575.622	2331.0838	2216.0541	1402.5308	3750.2454	2821.6924	3364.9652	7698.6745	4353.1119
INT_STITCHED_6470	chr13	69402260	69402872	NM_153534	NO	603.738	389.5992	329.9292	166.6476	211.2012	87.3936	67.32	0	443.394
INT_STITCHED_6471	chr13	69725123	69725808	NM_175283	NO	639.105	207.3495	929.545	544.2325	2.8085	6.165	127.3415	717.6745	408.8765
INT_STITCHED_6472	chr13	69806150	69806662	NM_145354	NO	454.2464	536.6784	597.8112	0	0	0	0	201.3184	78.7456
INT_STITCHED_6473	chr13	69842181	69843099	NM_001145162	NO	3797.2152	1438.1388	1981.6866	360.2232	222.5232	0	272.4624	733.8492	1290.708
INT_STITCHED_6474	chr13	70214120	70214464	NR_036596	NO	376.6112	216.8232	818.548	20.8464	0	39.1816	45.752	63.124	28.0016
INT_STITCHED_6475	chr13	70263588	70264290	NR_036596	NO	328.0446	2106.8424	4752.3294	0	0	48.087	158.0202	253.7028	381.9582
INT_STITCHED_6476	chr13	70420045	70420423	NR_036596	NO	226.1196	292.9122	687.2418	0	0	0	0	353.2788	50.4252
INT_STITCHED_6477	chr13	71117906	71118567	NM_172053	NO	650.5562	540.698	884.0875	507.2514	0	121.1613	74.9574	203.9846	863.1338
INT_STITCHED_6478	chr13	71644967	71645858	NM_010573	NO	2593.701	1706.5323	2671.4853	398.5443	1804.0077	0	246.0942	513.7506	1794.2067
INT_STITCHED_6479	chr13	72435721	72436266	NR_030701	NO	327.9265	462.16	971.844	216.9645	0	0	22.8355	0	67.798
INT_STITCHED_6480	chr13	72464000	72464462	NR_030701	NO	241.7184	228.1818	693.8778	139.4778	0	0	14.1834	106.029	127.281
INT_STITCHED_6481	chr13	72483113	72484003	NR_030701	NO	2321.476	1664.211	3876.128	119.082	194.554	0	131.72	545.926	1030.709
INT_STITCHED_6482	chr13	72634673	72635045	NR_030701	NO	286.3656	347.2992	348.1176	86.49	0	23.5104	19.1952	122.6112	73.9908
INT_STITCHED_6483	chr13	72767279	72767953	NM_010574	NO	959.0346	551.8712	869.3926	310.1074	72.8594	0	116.5346	138.5744	658.9024
INT_STITCHED_6484	chr13	72954687	72955667	NM_010574	NO	1971.564	1669.822	3711.26	326.732	3226.062	1613.276	294.686	815.164	840.84
INT_STITCHED_6485	chr13	72990282	72990812	NM_010574	NO	1283.713	942.446	729.704	0	1168.862	0	667.323	342.751	266.855
INT_STITCHED_6486	chr13	73084684	73085425	NM_018885	NO	456.8265	1234.2096	1527.201	0	149.9043	86.5488	124.3398	339.3039	354.5685
INT_STITCHED_6487	chr13	73236486	73237404	NM_018885	NO	2632.2732	3792.6252	6150.3246	76.5612	0	0	59.67	828.7704	760.4712
INT_STITCHED_6488	chr13	73483482	73484109	NM_053163	NO	259.5153	453.2583	456.0798	0	25.8324	0	0	533.9532	1408.869
INT_STITCHED_6489	chr13	73919814	73920680	NM_011390	NO	1026.7296	1310.3446	1759.1924	911.032	4585.2102	497.4304	470.0648	869.2042	1167.801
INT_STITCHED_6490	chr13	74248339	74249045	NM_001081060	NO	511.5676	826.4436	2366.2296	0	0	0	0	206.3638	139.1526
INT_STITCHED_6491	chr13	74536336	74537405	NM_001081680	NO	2210.5851	1001.7599	3332.7144	732.4788	1976.1534	1560.2055	944.996	176.5988	2713.9772
INT_STITCHED_6492	chr13	74568451	74569207	NM_001081680	NO	1890.6804	469.3248	1927.7244	0	0	0	104.5548	460.1016	297.5616
INT_STITCHED_6493	chr13	74907917	74908546	NM_009817	NO	648.2474	550.8153	879.4049	472.2532	24.531	349.5982	402.8745	106.0494	1818.3761
INT_STITCHED_6494	chr13	75505449	75506131	NR_030451	NO	323.1316	288.2132	662.0174	2.046	0	21.142	58.8566	106.4602	221.9228
INT_STITCHED_6495	chr13	75781457	75781788	NR_030451	NO	264.6345	303.0305	339.5067	0	0	0	0	151.9621	19.1318
INT_STITCHED_6496	chr13	75903138	75904184	NM_138953	NO	1456.4504	1752.3638	1315.4496	99.1608	2189.3826	593.9188	500.9294	735.861	568.6056
INT_STITCHED_6497	chr13	76043430	76044115	NM_028493	NO	948.9305	362.776	2377.1555	0	0	0	0	163.5095	94.393
INT_STITCHED_6498	chr13	77687373	77688121	NM_001163420	NO	336.8244	490.1644	538.56	0	22.5896	0	0	218.9396	276.0868
INT_STITCHED_6499	chr13	78566904	78567512	NM_010151	NO	1924.1984	814.9024	595.536	250.9216	57.9424	62.8672	537.776	98.9216	747.9616
INT_STITCHED_6500	chr13	78721826	78722446	NM_010151	NO	271.746	394.94	417.198	9.362	699.98	0	112.592	0	265.608
INT_STITCHED_6501	chr13	80006813	80007218	NM_001042591	NO	537.597	406.053	286.7805	0	0	0	7.209	8.1	257.256
INT_STITCHED_6502	chr13	80862332	80863029	NM_001042591	NO	1296.8382	1739.9908	514.8739	0	178.2926	0	86.2886	893.6934	815.2112
INT_STITCHED_6503	chr13	81025875	81025976	NM_001042591	NO	0	0	9.7162	43.1775	0	152.3383	24.7147	0	82.618
INT_STITCHED_6504	chr13	81795260	81796035	NM_030257	NO	1066.245	575.36	1260.6925	0	0	139.655	151.3575	453.84	1225.1975
INT_STITCHED_6505	chr13	82088060	82088507	NM_007684	NO	508.0155	681.4068	1754.8326	132.5355	0	0	18.8634	49.5723	259.0812
INT_STITCHED_6506	chr13	82767745	82768188	NM_007684	NO	228.7652	243.2956	486.7241	283.3871	368.7975	83.9042	152.7021	21.4412	429.3999
INT_STITCHED_6507	chr13	83155610	83156119	NM_025282	NO	299.1393	602.5033	311.3553	54.6666	0	0	50.7982	280.6626	169.8533
INT_STITCHED_6508	chr13	83880339	83881057	NR_029545	NO	871.293	1878.0726	2433.9482	12.924	788.364	0	0	422.2558	400.5004
INT_STITCHED_6509	chr13	84272116	84272534	NM_175187	NO	439.8614	362.1134	659.0606	0	0	0	22.8646	78.5004	165.9878
INT_STITCHED_6510	chr13	84424252	84424953	NM_175187	NO	802.5048	387.9334	453.8975	137.396	0	82.2974	166.2071	274.1611	317.553
INT_STITCHED_6511	chr13	84505526	84506079	NM_175187	NO	546.2534	540.7234	672.6692	151.7432	566.7144	0	76.5905	6.8572	414.9712
INT_STITCHED_6512	chr13	84891778	84892403	NM_023243	NO	755.9375	1295.3125	3156.5625	0	0	0	0	0	218.6875
INT_STITCHED_6513	chr13	84922981	84923737	NM_023243	NO	503.6472	459.8748	519.0696	0	0	0	0	337.3272	320.0148
INT_STITCHED_6514	chr13	85175395	85176193	NM_023243	NO	779.0076	657.3924	1010.268	114.114	0	203.7294	163.1112	349.8432	578.3106
INT_STITCHED_6515	chr13	85285893	85286782	NM_023243	NO	1432.5346	706.2216	1458.2267	0	1041.6413	0	192.2018	760.1839	2107.9079
INT_STITCHED_6516	chr13	86320163	86320506	NM_007749	NO	365.1921	587.7305	915.3984	0	0	0	113.1557	0	154.2471
INT_STITCHED_6517	chr13	87147279	87147717	NM_007749	NO	526.6074	556.1724	283.2546	0	0	17.3886	53.8302	147.2994	156.8478
INT_STITCHED_6518	chr13	88752857	88753506	NM_010103	NO	740.7037	507.6478	901.0067	249.5405	0	0	67.5609	88.1991	155.5653
INT_STITCHED_6519	chr13	89069140	89069725	NM_010103	NO	868.257	1034.631	2740.1985	44.694	0	0	44.577	0	466.83
INT_STITCHED_6520	chr13	89377229	89377710	NM_013500	NO	548.5324	851.8029	345.4542	0	417.1232	18.9995	53.5834	232.9002	353.9679
INT_STITCHED_6521	chr13	89800973	89801793	NM_172955	NO	3592.994	1638.278	553.828	0	2000.144	90.528	288.148	658.378	576.952
INT_STITCHED_6522	chr13	89865699	89866666	NM_172955	NO	946.3062	1221.5144	2178.8444	0	13.9248	0	73.0085	1071.5327	171.6425
INT_STITCHED_6523	chr13	90315177	90315622	NM_025335	NO	742.527	344.4745	208.972	0	813.727	0	60.2975	153.3915	75.383
INT_STITCHED_6524	chr13	90385365	90386163	NM_025335	NO	460.047	1101.9582	1788.0786	0	62.643	0	44.2092	276.1878	815.4762
INT_STITCHED_6525	chr13	91008599	91011887	NM_001145879	NO	763.8024	1183.0224	1366.164	662.532	1649.9184	485.9664	420.2064	2746.1376	1807.0848
INT_STITCHED_6526	chr13	91064620	91065354	NM_001100608	NO	401.498	420.949	965.1366	872.5792	2522.0974	413.609	360.1004	439.0788	883.5158
INT_STITCHED_6527	chr13	91318355	91318912	NM_025770	NO	1162.1248	506.5358	328.3515	359.9334	0	183.3087	105.7743	370.9063	249.7031
INT_STITCHED_6528	chr13	91519571	91519965	NM_024186	NO	540.5286	251.372	490.0966	0	0	28.565	90.3048	197.0788	170.996
INT_STITCHED_6529	chr13	91954071	91954485	NM_145453	NO	423.8946	637.6428	557.1198	0	0	33.327	39.4542	236.9322	265.581
INT_STITCHED_6530	chr13	93381777	93382383	NM_172588	NO	252.6414	926.5134	1629.231	0	0	0	56.964	142.0464	354.9948
INT_STITCHED_6531	chr13	93473218	93473905	NM_011582	NO	382.7277	588.8277	972.9294	187.3449	412.1313	306.1272	170.5134	225.1986	923.4654
INT_STITCHED_6532	chr13	94835380	94836182	NM_172589	NO	490.1022	496.7588	1027.2016	141.553	161.2822	713.2988	219.5074	468.2076	496.6786
INT_STITCHED_6533	chr13	95135009	95135833	NM_009680	NO	1068.1512	839.244	1341.1424	998.4408	2529.7624	835.2888	415.6256	949.5776	1145.4424
INT_STITCHED_6534	chr13	95213242	95213902	NM_009680	NO	862.29	533.346	1127.016	0	2910.6	206.316	368.214	941.49	518.1
INT_STITCHED_6535	chr13	95315425	95316028	NM_009680	NO	1436.7078	1221.9192	1455.3405	0	76.6413	0	8.6832	15.3765	403.2261
INT_STITCHED_6536	chr13	95345700	95346608	NM_009321	NO	1649.4728	1736.7316	5151.3564	159.8988	0	0	296.462	121.3996	664.202
INT_STITCHED_6537	chr13	95369389	95370128	NM_009321	NO	975.48	410.5145	491.2872	338.1664	1301.9702	44.34	109.0025	448.573	753.2627
INT_STITCHED_6538	chr13	95438130	95438882	NM_009321	NO	1052.4992	1593.0368	2413.6192	0	4137.9552	89.6384	340.0544	287.4896	601.1488
INT_STITCHED_6539	chr13	95476239	95477293	NM_009321	NO	3122.2642	6534.6946	17555.0024	2067.948	575.3786	297.8604	880.5116	824.3334	2536.2402
INT_STITCHED_6540	chr13	95627374	95628642	NM_011021	NO	1969.9648	1001.086	1929.0084	353.772	1385.29	820.396	492.4912	1542.7756	758.264
INT_STITCHED_6541	chr13	95981227	95981799	NM_001170669	NO	495.1804	295.6668	629.8292	108.8516	0	319.4048	137.852	659.4016	215.9872
INT_STITCHED_6542	chr13	95998779	95999210	NM_001170669	NO	352.3425	225.8871	598.4435	46.6342	41.3329	0	49.6512	0	37.7125
INT_STITCHED_6543	chr13	96102532	96102942	NR_034043	NO	335.585	304.794	253.995	90.897	0	84.255	151.577	356.331	100.901
INT_STITCHED_6545	chr13	96339199	96339748	NM_007974	NO	465.4971	566.2386	669.0663	0	0	0	71.2602	0	1043.5392
INT_STITCHED_6546	chr13	96589903	96603362	NM_027711	NO	971.7398	531.6305	1053.8397	746.9745	2882.9178	1461.6474	1390.3147	3965.0214	1570.6653
INT_STITCHED_6547	chr13	96906321	96906932	NM_029210	NO	394.8893	430.6939	624.0143	402.4657	581.061	42.0368	320.775	124.644	234.1352
INT_STITCHED_6548	chr13	96943726	96944281	NM_029210	NO	681.54	412.809	1793.76	17.205	558.7185	77.9775	141.4695	0	0
INT_STITCHED_6549	chr13	96958328	96958963	NM_029210	NO	303.7205	541.147	790.321	152.4635	75.946	52.8955	218.694	547.497	562.483
INT_STITCHED_6550	chr13	97411644	97412165	NM_008255	NO	195.375	279.1518	908.9366	0	616.7077	0	40.8985	0	156.1437
INT_STITCHED_6551	chr13	97429985	97430602	NM_008255	NO	2517.5451	2236.8101	5928.6296	52.7535	0	0	141.6015	1051.5531	925.1298
INT_STITCHED_6552	chr13	97443596	97446190	NM_008255	NO	2465.0782	2308.9194	4791.8962	740.0682	3734.063	591.6914	516.206	2097.249	595.5824
INT_STITCHED_6553	chr13	97836707	97837573	NM_001146045	NO	2925.0016	941.8616	461.0584	194.417	574.0714	2233.2408	1480.427	389.267	1721.608
INT_STITCHED_6554	chr13	97866949	97867669	NM_001100458	NO	2658.024	2686.968	7947	0	0	25.992	185.4	710.208	186.552
INT_STITCHED_6555	chr13	97966165	97977878	NM_010422	NO	3649.7708	2111.8539	2239.5256	2785.3514	6312.1357	11554.8745	2637.7676	6956.3507	5152.5487
INT_STITCHED_6556	chr13	98014519	98015236	NM_007930	NO	235.1043	650.319	855.5244	275.1129	191.5107	720.1548	308.8119	243.6366	104.2518
INT_STITCHED_6558	chr13	98087481	98090981	NM_007930	NO	1985.9	1995.35	3560.2	120.4	2271.85	1567.3	950.95	3960.25	1570.45
INT_STITCHED_6560	chr13	98264472	98265266	NM_007930	NO	1628.0176	752.712	1326.0594	312.5978	524.1988	366.1928	486.4838	810.7534	1320.3426
INT_STITCHED_6561	chr13	98321898	98322735	NM_007930	NO	1052.1927	817.9164	552.5037	0	511.6581	280.5624	531.9972	1190.9673	576.0234
INT_STITCHED_6562	chr13	98357754	98358697	NM_007930	NO	1062.5724	974.119	2445.9534	140.507	750.3451	683.2978	2460.0041	401.2465	1067.6646
INT_STITCHED_6563	chr13	98373353	98374325	NM_007930	NO	554.7204	600.8904	1649.0952	0	0	0	65.7072	777.9888	145.8972
INT_STITCHED_6564	chr13	98386879	98387402	NM_007930	NO	592.1406	336.2367	644.0222	0	2363.0709	0	0	202.924	459.1417
INT_STITCHED_6565	chr13	98471470	98472004	NM_007930	NO	716.094	628.3044	361.7316	38.6616	80.9544	19.4376	0	184.9242	161.0544
INT_STITCHED_6566	chr13	98494458	98495085	NM_012026	NO	1571.7009	460.7196	909.5889	303.0291	284.0937	487.4298	190.4826	305.5371	328.9242
INT_STITCHED_6567	chr13	98615109	98615759	NM_012026	NO	2453.88	1931.41	1032.915	411.84	24.83	298.22	124.28	337.48	541.84
INT_STITCHED_6568	chr13	98729295	98729646	NM_012026	NO	449.4555	238.1184	563.8464	0	0	17.7606	73.9557	315.8298	265.8825
INT_STITCHED_6569	chr13	98779208	98779998	NM_012026	NO	312.287	740.625	1026.052	7.663	134.774	68.572	86.11	205.637	53.009
INT_STITCHED_6570	chr13	99076142	99077067	NM_145455	NO	1347.91	1170.7725	4256.0175	0	288.1375	251.8775	293.965	688.385	759.795
INT_STITCHED_6571	chr13	99128227	99129162	NM_008242	NO	1562.1045	973.2415	664.037	884.6035	0	26.554	585.7775	415.9815	1208.207
INT_STITCHED_6572	chr13	99491895	99492683	NM_001025606	NO	776.18	480.8376	1176.0112	0	60.5972	202.2008	303.38	866.012	576.816
INT_STITCHED_6573	chr13	99602753	99603310	NM_172591	NO	850.2048	632.3064	843.0195	57.7052	85.1653	257.3897	157.1297	396.7511	97.3079
INT_STITCHED_6574	chr13	99746785	99747914	NM_027064	NO	1191.8853	960.6661	1372.1866	517.8723	338.8129	912.7965	460.2933	942.0376	2373.0451
INT_STITCHED_6575	chr13	99785792	99787212	NM_027064	NO	1615.818	933.934	2057.438	1110.44	312.826	345.06	586.176	1540.132	2033.298
INT_STITCHED_6576	chr13	99860299	99860980	NM_001004149	NO	1439.2935	4348.7979	5477.6916	14.5053	159.0816	0	318.5718	474.0441	448.9152
INT_STITCHED_6577	chr13	99881747	99882479	NM_001004149	NO	1244.766	919.8312	845.2404	259.2744	2335.5192	0	471.5544	326.7648	1547.6676
INT_STITCHED_6578	chr13	100093778	100094431	NM_026873	NO	584.3697	349.0285	479.955	52.4359	707.7214	0	0	517.9596	226.6563
INT_STITCHED_6579	chr13	100214086	100215146	NR_015515	NO	2497.572	1488.982	2354.684	354.676	758.642	925.168	450.288	757.794	1818.96
INT_STITCHED_6580	chr13	100284416	100285117	NM_008634	NO	478.783	950.8364	296.0323	1105.6172	7.2904	276.5445	200.2757	30.7739	810.8467
INT_STITCHED_6581	chr13	100563818	100564585	NM_013732	NO	1231.4185	895.1657	1688.8573	0	0	0	238.1535	558.4527	139.2105
INT_STITCHED_6582	chr13	101235074	101235566	NM_008670	NO	1012.8804	511.188	1564.7568	202.0152	214.2168	0	43.9356	153.5532	100.7616
INT_STITCHED_6583	chr13	102004950	102005768	NM_022885	NO	1322.1334	2114.6118	1127.6948	0	0	0	113.1294	487.8552	1057.265
INT_STITCHED_6584	chr13	102209038	102218454	NM_001024955	NO	938.7752	1282.4592	3374.6944	550.836	518.8216	0	406.7712	867.2136	1387.9184
INT_STITCHED_6585	chr13	102261795	102262434	NM_001024955	NO	443.5299	447.5556	449.9199	0	0	73.5489	190.3581	160.2612	319.8195
INT_STITCHED_6586	chr13	102571178	102571848	NM_001077495	NO	1971.408	939.943	707.922	279.122	0	946.241	451.714	0	693.651
INT_STITCHED_6587	chr13	102705099	102705741	NM_001077495	NO	505.7034	337.371	389.694	46.4808	0	0	88.0824	39.6756	23.9466
INT_STITCHED_6588	chr13	102875865	102876676	NM_001077495	NO	986.3382	1087.3888	1495.8895	226.269	1105.7985	106.3221	252.9509	913.7537	955.358
INT_STITCHED_6589	chr13	103369931	103370565	NM_008533	NO	436.509	1124.3356	720.224	131.6818	240.3494	64.2242	215.4966	150.7652	298.4238
INT_STITCHED_6590	chr13	103445049	103446056	NM_008533	NO	1105.4846	2145.1114	2433.2141	246.8157	1436.989	231.8114	257.0871	689.9964	1388.5523
INT_STITCHED_6591	chr13	103539885	103540397	NM_008533	NO	779.52	740.9152	563.6096	16.2816	26.6752	147.2	191.9488	0	378.368
INT_STITCHED_6592	chr13	103630037	103630526	NM_008533	NO	814.9674	850.6644	612.9126	104.157	0	0	114.4749	444.5499	726.7518
INT_STITCHED_6593	chr13	103685876	103686829	NM_008533	NO	938.8956	880.8579	942.6123	64.6134	0	150.1928	313.3464	926.8878	346.7967
INT_STITCHED_6594	chr13	103704877	103705787	NM_008533	NO	945.581	966.602	1474.2	0	391.846	256.074	553.826	478.296	17.563
INT_STITCHED_6595	chr13	103747723	103748580	NM_008533	NO	1409.8507	1237.508	693.4844	209.3651	848.6014	74.9875	445.1258	357.2833	542.5667
INT_STITCHED_6596	chr13	103988735	103989365	NM_175171	NO	751.968	296.541	876.141	0	0	0	0	252.315	51.786
INT_STITCHED_6597	chr13	104457730	104458238	NM_172592	NO	700.278	593.1408	1638.7064	45.3136	195.2244	2.794	121.412	312.8264	539.3944
INT_STITCHED_6598	chr13	104596398	104597140	NM_172592	NO	412.1068	499.8854	1097.4922	0	38.7324	0	82.8814	358.1634	364.5446
INT_STITCHED_6599	chr13	105370837	105371549	NM_026072	NO	1196.2312	540.5504	891.068	861.5912	0	113.8488	337.4168	730.0136	719.5472
INT_STITCHED_6600	chr13	105711658	105712054	NM_029984	NO	330.1452	355.5684	669.5964	0	87.6348	0	8.7912	244.2132	271.5372
INT_STITCHED_6601	chr13	106046503	106047744	NM_027934	NO	2675.2237	2281.7026	2915.8536	554.9752	463.3894	463.3894	384.4618	443.5334	2711.3368
INT_STITCHED_6602	chr13	107223756	107224351	NM_029665	NO	516.2815	699.3035	886.193	187.3655	0	0	71.995	249.4835	185.6995
INT_STITCHED_6603	chr13	107646433	107647017	NM_029665	NO	2207.52	2128.096	1721.2232	68.5616	988.1864	0	203.816	470.0032	665.4096
INT_STITCHED_6604	chr13	107923924	107923973	NR_015471	NO	25.4898	17.885	14.994	0	0	0	0	27.3175	15.9789
INT_STITCHED_6605	chr13	108342291	108342677	NM_145456	NO	415.4518	696.9616	1624.7512	23.546	157.6038	0	74.3822	0	316.2884
INT_STITCHED_6606	chr13	108451452	108454262	NM_145456	NO	2022.638	1935.809	1744.167	50.58	1222.35	0	212.155	2441.609	1007.385
INT_STITCHED_6607	chr13	108505538	108506202	NM_145456	NO	817.2512	600.3224	693.4152	367.0592	0	0	110.0248	655.1688	231.3376
INT_STITCHED_6608	chr13	108618805	108619490	NM_145456	NO	480.9385	783.366	1307.4595	0	0	0	0	383.052	157.413
INT_STITCHED_6609	chr13	108709502	108710536	NM_145456	NO	1654.8136	1112.067	2760.5732	256.6388	904.233	33.088	543.7806	685.3352	1816.1176
INT_STITCHED_6610	chr13	109078976	109079434	NM_178683	NO	196.3446	515.9828	1969.4916	1312.399	457.771	150.4988	93.7526	424.108	156.0864
INT_STITCHED_6611	chr13	109230133	109230571	NM_178683	NO	253.2516	273.0054	1146.2898	84.6216	0	0	4.9494	34.9962	147.5184
INT_STITCHED_6612	chr13	109863435	109864113	NR_030644	NO	1534.5174	1213.8234	1123.3782	199.671	56.5452	0	0	264.8268	765.1908
INT_STITCHED_6613	chr13	110046886	110052389	NR_030644	NO	4073.8709	2083.4358	3070.674	939.3621	967.4274	4280.2334	1891.3811	3357.3803	2623.2801
INT_STITCHED_6614	chr13	110389895	110402241	NR_030644	NO	2361.7898	2451.9156	1545.7192	1674.1176	2480.3114	988.9146	2418.5814	4777.902	2401.297
INT_STITCHED_6616	chr13	110475047	110476013	NR_035442	NO	1268.4546	1019.9028	1152.7278	573.6108	1382.829	1747.7838	938.3724	708.3678	1566.2724
INT_STITCHED_6617	chr13	110565130	110569253	NR_035442	NO	3074.5211	3073.2842	10562.7137	399.5187	4249.1638	1939.4592	1835.9719	6194.8075	4293.6922
INT_STITCHED_6618	chr13	110629770	110630911	NR_035442	NO	892.1479	1504.2944	1659.3563	218.5015	859.6294	35.5992	663.1492	1083.7218	1302.6797
INT_STITCHED_6619	chr13	110808686	110810254	NR_035442	NO	3053.68	2356.5472	1543.2256	3071.8688	14150.1024	6483.68	5184.7488	373.184	6414.0608
INT_STITCHED_6620	chr13	110921589	110922206	NM_023852	NO	633.1037	853.8663	486.5045	99.6455	359.9578	0	53.9875	167.1453	196.3911
INT_STITCHED_6621	chr13	112163774	112164448	NM_028487	NO	872.5604	1831.932	2414.4702	28.5776	1768.7782	0	238.4612	514.7338	704.4648
INT_STITCHED_6622	chr13	112183659	112188748	NM_028487	NO	4098.6806	2125.6753	1489.0414	859.5321	3814.7144	3067.1403	1070.7256	2532.2864	1433.5713
INT_STITCHED_6623	chr13	112331160	112332064	NM_028487	NO	1301.4888	3266.3328	4312.4416	657.208	3150.1688	185.5912	606.7648	1283.4088	786.7512
INT_STITCHED_6624	chr13	112645673	112645996	NM_011945	NO	327.9096	227.5858	607.3369	0	0	0	0	74.6776	50.5818
INT_STITCHED_6625	chr13	112728901	112729671	NM_011945	NO	1332.716	1179.794	658.042	781.242	2335.487	567.644	558.635	812.196	314.16
INT_STITCHED_6626	chr13	112769974	112770506	NM_011945	NO	556.5252	506.5704	1069.0008	17.1304	345.268	0	34.58	539.448	162.4196
INT_STITCHED_6627	chr13	113105661	113106161	NM_001168404	NO	333.65	379.95	286.1	0	0	0	0	58.25	150.3
INT_STITCHED_6628	chr13	113206503	113207227	NM_010560	NO	1302.7656	2025.6072	1412.4516	98.6088	349.0404	318.3428	244.2052	550.1676	715.4568
INT_STITCHED_6629	chr13	113230066	113231347	NM_010560	NO	2516.6526	1424.9844	2058.0546	1393.4718	47.7813	1940.2026	1031.205	533.5365	2995.7466
INT_STITCHED_6630	chr13	113252258	113253581	NM_010560	NO	5217.3828	7279.9398	10215.5445	669.8349	6557.4495	1371.4218	1266.111	723.0195	3493.1169
INT_STITCHED_6631	chr13	113560495	113561434	NM_008247	NO	4575.6531	2496.801	1582.3089	913.7409	1428.9702	901.5339	1035.3414	643.9662	3285.8427
INT_STITCHED_6632	chr13	113576112	113576668	NM_008247	NO	271.4948	683.9356	588.6928	0	0	0	0	445.5228	264.4336
INT_STITCHED_6633	chr13	113775800	113776394	NM_001081062	NO	1401.3054	544.1634	522.3636	338.877	260.9442	161.568	418.5918	411.1668	2366.496
INT_STITCHED_6634	chr13	114014127	114014894	NM_023612	NO	553.8507	741.9958	1364.1862	31.2169	763.7019	0	0	573.4092	1923.9428
